PORO MATRIX,PERMX MATRIX (mD),PORO CRACK,PERMX CRACK (mD),OIL RATE 0 (SM3/DAY),OIL RATE 1 (SM3/DAY),OIL RATE 2 (SM3/DAY),OIL RATE 3 (SM3/DAY),OIL RATE 4 (SM3/DAY),OIL RATE 5 (SM3/DAY),OIL RATE 6 (SM3/DAY),OIL RATE 7 (SM3/DAY),OIL RATE 8 (SM3/DAY),OIL RATE 9 (SM3/DAY),OIL RATE 10 (SM3/DAY),OIL RATE 11 (SM3/DAY),OIL RATE 12 (SM3/DAY),OIL RATE 13 (SM3/DAY),OIL RATE 14 (SM3/DAY),OIL RATE 15 (SM3/DAY),OIL RATE 16 (SM3/DAY),OIL RATE 17 (SM3/DAY),OIL RATE 18 (SM3/DAY),OIL RATE 19 (SM3/DAY),OIL RATE 20 (SM3/DAY),OIL RATE 21 (SM3/DAY),OIL RATE 22 (SM3/DAY),OIL RATE 23 (SM3/DAY),OIL RATE 24 (SM3/DAY),OIL RATE 25 (SM3/DAY),OIL RATE 26 (SM3/DAY),OIL RATE 27 (SM3/DAY),OIL RATE 28 (SM3/DAY),OIL RATE 29 (SM3/DAY),OIL RATE 30 (SM3/DAY),OIL RATE 31 (SM3/DAY),OIL RATE 32 (SM3/DAY),OIL RATE 33 (SM3/DAY),OIL RATE 34 (SM3/DAY),OIL RATE 35 (SM3/DAY),OIL RATE 36 (SM3/DAY),OIL RATE 37 (SM3/DAY),OIL RATE 38 (SM3/DAY),OIL RATE 39 (SM3/DAY),OIL RATE 40 (SM3/DAY),OIL RATE 41 (SM3/DAY),OIL RATE 42 (SM3/DAY),OIL RATE 43 (SM3/DAY),OIL RATE 44 (SM3/DAY),OIL RATE 45 (SM3/DAY),OIL RATE 46 (SM3/DAY),OIL RATE 47 (SM3/DAY),OIL RATE 48 (SM3/DAY),OIL RATE 49 (SM3/DAY),OIL RATE 50 (SM3/DAY),OIL RATE 51 (SM3/DAY),OIL RATE 52 (SM3/DAY),OIL RATE 53 (SM3/DAY),OIL RATE 54 (SM3/DAY),OIL RATE 55 (SM3/DAY),OIL RATE 56 (SM3/DAY),OIL RATE 57 (SM3/DAY),OIL RATE 58 (SM3/DAY),OIL RATE 59 (SM3/DAY),OIL RATE 60 (SM3/DAY)
0.163875,6.189375,0.04893125,557,0,121.3758,209.3619,269.7601,313.3884,344.9795,367.9153,384.4468,395.94,403.0675,406.1151,404.9808,400.433,393.3426,384.6838,375.1926,365.4474,355.7326,346.2231,336.9625,327.9128,319.1092,310.4759,301.9789,293.5827,285.2964,277.0873,268.9899,260.9553,253.0144,245.1243,237.3487,229.672,222.1086,214.6577,207.3054,200.1104,193.0978,186.1863,179.4549,172.9318,166.6131,160.4597,154.5148,148.781,143.2673,137.9577,132.7855,127.6084,123.0611,118.5826,113.5644,108.9557,104.3546,99.84715,95.14861,88.96015,82.03294,77.07076,72.74944,68.5319
0.21875,1.8555,0.0109625,1434.5,0,46.20356,96.8364,141.211,176.7896,195.8166,204.6453,213.5721,222.6909,230.4563,236.4093,240.5944,243.1971,244.3888,244.3579,243.2137,241.0396,238.0797,234.3149,230.2036,225.5549,220.614,215.3054,209.8257,204.296,198.7716,193.2626,187.7741,182.3516,177.0515,171.8609,166.7152,161.7428,156.9414,152.187,147.5238,143.0321,138.6199,134.4303,129.887,125.6365,122.0115,118.0065,113.753,109.4352,104.559,100.7045,97.22365,94.06652,91.07819,87.94708,85.05779,82.39517,79.91975,77.63192,75.024,72.68032,70.50642,68.36469,66.17827,63.98957
0.17325,5.961875,0.02136875,1473.5,0,134.085,222.3115,282.4448,324.4751,351.0466,362.8021,363.5244,358.6604,351.8275,344.6028,337.295,330.0356,322.8599,315.6206,308.2937,300.9424,293.474,285.9301,278.2521,270.4218,262.4805,254.3648,246.0791,237.6409,229.0352,220.3195,211.5466,202.7566,193.9715,185.3676,176.9751,168.7919,160.886,153.3316,146.089,139.1099,132.5312,126.306,120.2302,114.3144,109.138,103.8512,98.05848,93.25278,88.85258,83.89964,78.47202,73.33337,67.95621,63.73714,60.16416,56.55176,53.16679,49.80087,46.58245,43.60163,40.77967,38.18832,35.84269,33.58798
0.175,8.88525,0.02435,1656.3125,0,168.1415,261.8383,320.2177,357.7834,380.2911,389.525,388.6189,381.9411,373.1776,364.1377,355.4536,347.1978,339.2328,331.4766,323.8731,316.3472,308.8759,301.3654,293.7831,286.1269,278.3357,270.4283,262.3547,254.0951,245.6502,236.9882,228.105,219.0683,209.8884,200.5713,191.3038,182.1451,173.1591,164.4087,156.035,148.0368,140.3546,133.1098,126.2948,119.8124,113.4143,107.4862,102.3548,96.49831,91.04875,86.17859,81.60981,76.48892,70.78973,64.69206,60.41289,56.77742,53.17668,49.7235,46.46332,43.21601,40.15403,37.36273,34.73904,32.34459
0.167375,3.448,0.04679375,1268.75,0,223.8082,323.7494,375.3826,403.2089,418.3826,425.8174,427.8944,424.9485,417.3044,405.664,391.3747,376.0509,360.7789,346.3291,332.9373,320.647,309.3705,298.9615,289.2809,280.1801,271.5849,263.4212,255.6126,248.1528,240.9931,234.0951,227.4625,221.0983,214.951,209.028,203.3404,197.8762,192.627,187.5643,182.6874,177.9849,173.46,169.1007,164.8802,160.8487,156.8109,152.6635,149.0916,145.1642,140.9372,136.8306,132.9283,128.4252,122.9449,115.9544,110.6176,106.3206,101.9326,97.76372,93.69133,89.29508,85.20351,81.39349,77.76015,74.36346
0.197875,9.7725,0.0060125,1366.25,0,35.82863,74.00747,108.9521,139.231,164.8078,186.2419,204.7758,221.2003,235.5287,247.8043,258.2238,266.9408,274.1742,280.1422,284.9088,288.4645,290.923,292.2902,292.5988,291.7816,289.9549,287.0931,283.0881,278.1058,271.9707,264.7188,256.4652,246.9906,236.4687,224.6629,211.8872,197.9517,183.2108,169.0551,155.653,143.3813,132.166,121.8398,112.3312,103.7723,96.10384,89.26176,83.08083,77.5437,72.52454,67.95564,63.76296,59.89477,56.37762,53.15599,50.21268,47.49458,44.96667,42.62955,40.46235,38.45672,36.58546,34.82372,33.16893,31.62702
0.221625,7.645375,0.0383,1378.4375,0,175.0962,268.8337,326.4528,363.6589,387.6944,402.6486,410.1121,410.8365,406.0752,397.6693,387.5793,377.3085,367.5099,358.3956,350.0254,342.2682,334.9707,328.048,321.4404,315.0088,308.71,302.5826,296.5591,290.5738,284.67,278.8583,273.0887,267.3631,261.702,256.0997,250.5638,245.1057,239.7256,234.442,229.2622,224.1425,219.12,214.2094,209.3975,204.6797,200.0556,195.4524,190.5658,186.1078,181.6163,176.2806,170.9262,165.7639,160.1095,153.6347,145.7441,137.2968,130.6991,124.6577,118.918,113.2479,107.5795,101.9333,96.59658,91.63849
0.223125,1.78725,0.03756875,1961,0,219.7405,316.5311,369.3412,399.2954,415.4074,420.64,415.5956,401.7274,382.0859,360.2805,339.1508,319.9492,303.2448,288.9284,276.6774,266.0938,256.8486,248.6348,241.2196,234.4485,228.199,222.3923,216.9434,211.806,206.9565,202.356,197.9551,193.7535,189.7362,185.8794,182.163,178.5928,175.1331,171.7917,168.5488,165.4037,162.3514,159.2895,156.1427,153.5401,150.304,146.9609,143.943,140.9201,137.3215,132.8117,127.1567,123.397,120.2607,117.1007,113.9153,110.408,106.9842,103.9636,100.9946,98.24307,95.50974,92.72375,90.08733,87.44295
0.165,5.279375,0.00629375,1388.1875,0,37.09712,80.51518,119.7301,151.3514,174.9934,195.5848,213.7905,229.048,241.5831,251.6385,259.6959,265.9204,270.5234,273.4755,274.9493,274.9738,273.6374,270.9105,266.7791,261.4374,254.6158,246.3304,236.5741,225.5873,213.2892,200.3528,187.3481,174.0652,161.3691,149.7789,138.8163,128.5896,119.1194,110.3186,102.2179,94.74227,87.91792,81.69978,75.96313,70.66483,65.8356,61.39469,57.29676,53.53125,50.02023,46.76797,43.80114,41.03113,38.43182,36.04353,33.66389,31.34297,29.29334,27.41093,25.64192,23.89323,22.23295,20.53222,18.9301,17.61465
0.23375,6.121125,0.0381875,1027.4375,0,128.6055,214.0808,273.0616,315.8133,347.0615,369.6489,384.9729,393.1575,394.5667,390.5807,383.2733,374.5011,365.4621,356.724,348.5282,340.8456,333.6037,326.7801,320.2529,313.941,307.8075,301.8472,296.0016,290.2337,284.5813,279.013,273.5172,268.1099,262.77,257.5045,252.3282,247.2321,242.2269,237.3276,232.4841,227.7514,223.1342,218.6145,214.1512,209.7619,205.4537,201.2877,197.0028,192.4589,188.5976,184.2333,179.3308,174.253,169.612,164.3833,158.2281,150.2434,142.7284,136.7151,130.9834,125.6343,120.5579,115.3406,110.0774,105.1408
0.150375,3.24325,0.03599375,330.3125,0,50.24262,108.6253,156.6507,196.8629,231.1152,260.2807,285.0393,305.437,320.7906,330.5199,334.8274,334.6415,331.229,325.9953,319.7455,312.9363,305.7552,298.3259,290.7119,282.9034,274.9798,266.9294,258.8044,250.673,242.5055,234.3481,226.2539,218.2156,210.2725,202.4141,194.6837,187.1494,179.7745,172.5682,165.62,158.8854,152.3307,146.0535,140.0186,134.2141,128.6304,123.2624,118.1288,113.2001,108.6036,103.8528,99.45477,95.61104,91.1511,86.84561,82.89114,79.60253,75.82442,71.50362,65.8977,61.46597,58.14469,55.10384,52.13624,49.33946
0.16225,2.458375,0.01535,898.25,0,55.00675,114.9403,164.5459,205.6445,236.3911,252.3567,258.3206,261.7186,264.5607,266.8756,267.7736,267.1911,265.109,261.8021,257.4253,252.2375,246.3195,239.8049,232.8009,225.4546,217.8246,209.9933,202.0985,194.2343,186.4404,178.8369,171.4405,164.2626,157.3379,150.7034,144.3549,138.2506,132.4207,126.8825,121.6128,116.5224,111.5777,106.8863,102.4197,98.44836,93.95452,89.46266,86.21376,82.66026,78.44874,74.27782,69.37733,66.1707,63.58654,60.51227,57.67445,55.05773,52.45791,50.01394,47.74279,45.57481,43.55772,41.5871,39.61864,37.68704
0.201375,2.83375,0.0089375,1756.25,0,52.79227,107.5328,153.9671,186.7947,204.6164,219.99,234.4727,246.43,255.7085,262.6379,267.5158,270.5225,271.7895,271.5485,270.0155,267.4075,263.6487,259.0891,253.7771,247.8517,241.4001,234.4897,227.2764,219.8826,212.3499,204.857,197.3843,189.9192,182.7339,175.7405,168.8396,162.1567,155.7577,149.599,143.5695,137.7516,132.257,126.9601,121.9108,116.6505,111.8162,107.5565,103.1514,98.47581,93.88251,88.89861,84.79218,81.37865,77.96945,74.51723,71.25017,68.33842,65.52161,62.77216,60.13052,57.56041,55.07129,52.70206,50.37129,48.10288
0.205375,6.1325,0.03318125,949.4375,0,116.0767,199.2166,258.0116,301.6263,334.1838,357.9065,373.5787,381.0549,381.436,376.8377,369.7165,361.6631,353.6217,345.7619,338.2155,330.9646,323.9481,317.0659,310.3081,303.685,297.0894,290.5234,283.9897,277.4754,270.9991,264.5429,258.0873,251.6647,245.2563,238.8887,232.5564,226.2692,220.039,213.9155,207.8353,201.8129,195.928,190.168,184.5048,178.9375,173.4963,168.2638,162.9451,157.6565,153.112,147.8543,142.387,137.141,132.3115,126.9464,120.6631,112.79,106.4337,101.2849,96.28293,91.77543,87.27038,82.76392,78.34714,74.14764
0.1655,6.962875,0.006575,1451.5625,0,44.3722,92.12805,133.3996,166.7317,192.4218,213.5093,231.4752,246.6619,259.0045,268.7308,276.2996,281.9503,285.8371,288.1311,288.9753,288.3102,286.187,282.6612,277.7729,271.5248,263.9411,255.0726,244.7837,233.0335,220.0173,205.6981,190.6718,175.9941,162.0333,148.9461,136.9367,125.8653,115.5871,106.212,97.70744,90.08194,83.20166,76.9432,71.27089,66.12424,61.43853,57.16691,53.22678,49.63624,46.36576,43.39033,40.65551,38.09155,35.69787,33.47696,31.42121,29.45746,27.60682,25.90784,24.22083,22.62328,21.206,19.91432,18.72453,17.56778
0.173625,4.801625,0.04145,1846.4375,0,260.5744,354.9916,397.876,417.9569,427.0576,429.4037,426.5835,418.8037,407.0937,393.0619,378.3802,364.1399,350.9382,338.8711,327.8457,317.6927,308.2022,299.2579,290.7103,282.5182,274.6049,266.9341,259.5031,252.2782,245.242,238.4048,231.751,225.293,219.0192,212.9316,207.0352,201.3161,195.7782,190.3996,185.2072,180.181,175.3085,170.5877,166.055,161.4512,156.8163,152.8119,148.1162,143.3904,138.7986,134.1762,128.9512,122.643,115.4533,109.9684,105.0797,100.2421,95.42082,90.73431,86.04989,81.60521,77.52357,73.61533,69.92631,66.41905
0.214875,8.805625,0.0435875,878.75,0,137.3412,225.1668,284.3069,326.0576,355.5794,376.6007,391.1395,400.3557,404.7427,404.4604,400.5601,394.2574,386.6381,378.5324,370.4111,362.5122,354.918,347.6812,340.7016,333.9063,327.3068,320.84,314.4251,308.1189,301.8554,295.568,289.3114,283.1015,276.8778,270.676,264.4922,258.353,252.2203,246.1306,240.1111,234.1158,228.198,222.3564,216.6055,210.9517,205.4114,199.9491,194.6112,189.392,184.3412,179.3343,174.114,169.2604,164.8049,159.527,154.1944,148.6875,143.2524,137.3952,130.2644,121.6181,114.6896,108.554,102.8213,97.48818
0.21625,3.937125,0.04814375,1631.9375,0,235.7515,331.6345,380.6154,406.7989,420.7406,427.5639,429.5379,427.0101,420.177,409.6852,396.6439,382.5661,368.5306,355.3017,343.145,332.0995,322.0782,312.9284,304.5175,296.6841,289.3367,282.389,275.7703,269.4619,263.4157,257.6068,252.0325,246.673,241.5041,236.5446,231.773,227.1688,222.7362,218.4844,214.3884,210.4492,206.6371,202.936,199.3456,195.882,192.4507,188.8207,185.6537,182.2891,178.3916,174.4308,170.714,166.3593,161.1662,154.3745,148.1751,143.2008,138.2769,133.4733,128.9079,123.999,119.1255,114.5949,110.2198,106.1345
0.197375,8.214125,0.0428,851.9375,0,139.8067,229.0598,288.5853,330.2679,359.42,379.9118,393.8273,402.2093,405.539,404.3231,399.3325,392.0331,383.5917,374.8265,366.1268,357.7192,349.6638,341.9453,334.4578,327.1889,320.0552,313.0257,306.0877,299.2055,292.3145,285.4439,278.6211,271.7971,264.9691,258.1685,251.3973,244.6557,237.9705,231.3073,224.7369,218.2353,211.8058,205.4668,199.2243,193.1275,187.1707,181.3208,175.6291,170.1004,164.7437,159.353,153.9784,149.323,144.283,138.8989,133.4572,128.4409,122.879,116.8022,109.2475,101.7194,96.10793,90.77216,85.85749,81.28535
0.156875,7.508875,0.01338125,1524.6875,0,100.6794,177.792,234.6815,276.2469,302.158,316.0704,323.4828,327.5251,329.1386,328.6759,326.4997,322.7559,317.9255,312.0854,305.531,298.2337,290.287,281.7571,272.6488,262.9374,252.5495,241.5186,229.6705,217.398,204.671,191.856,179.1709,166.9295,155.2798,144.3421,134.0865,124.6002,115.7994,107.6467,100.1091,93.10158,86.5181,80.43674,74.81449,69.63822,64.86365,60.46276,56.35452,52.7331,49.3472,45.89181,42.89091,40.21808,37.62766,35.00955,32.32118,29.49772,27.21836,25.35298,23.54115,21.81322,20.17026,18.59955,17.1493,15.84344
0.23975,2.845125,0.036725,535.0625,0,55.41978,113.3365,161.1626,201.0477,234.982,263.9151,288.4243,308.1023,321.9419,329.4451,331.233,328.9438,324.3031,318.6207,312.6848,306.7969,301.0225,295.4245,289.9244,284.5188,279.2075,273.9588,268.784,263.6915,258.6628,253.7072,248.8225,243.9937,239.259,234.608,230.0111,225.5157,221.1154,216.8093,212.5955,208.4538,204.4019,200.4454,196.5801,192.7958,189.0724,185.449,181.8027,177.9008,174.5973,171.2777,167.1143,163.0104,159.4461,155.6189,150.941,144.6304,138.1734,133.3986,129.3067,125.4281,121.7384,118.1271,114.124,110.5469
0.22725,9.56775,0.00528125,1739.1875,0,34.56754,70.62031,104.3042,133.5332,157.8072,178.758,197.4288,213.9809,228.5553,241.3068,252.3879,261.9659,269.8142,276.448,281.9764,286.5179,290.0639,292.5705,294.2446,295.0599,295.0594,294.281,292.642,290.1364,286.8802,282.9039,278.0059,272.2342,265.7972,258.5233,250.4012,241.4597,231.7722,221.2025,209.6775,197.6041,185.1202,172.6916,160.7679,149.6697,139.3914,129.8124,120.8522,112.6394,105.1665,98.34641,92.16721,86.54475,81.45909,76.78691,72.4601,68.41112,64.65688,61.1938,57.99524,55.03058,52.28196,49.72034,47.3192,45.08027
0.226,8.350625,0.0231125,196.25,0,15.52358,34.05523,54.93016,74.7562,93.37653,110.8954,127.3007,142.694,157.1379,170.5486,182.8358,194.3259,205.0903,215.0358,224.1395,232.3396,239.7187,246.1583,251.8964,257.0463,261.5903,265.6433,269.1593,272.0761,274.459,276.2472,277.4073,277.9889,277.9292,277.165,275.6662,273.5058,270.6523,266.8848,262.4334,257.076,250.898,243.8817,235.9446,227.2935,217.7724,207.8156,197.3215,186.7842,176.2117,165.9595,156.3341,147.156,138.785,131.2166,124.3155,117.8542,111.6346,105.715,100.2752,95.33569,90.78851,86.5556,82.50399,78.38013
0.222625,7.06525,0.02373125,427.8125,0,32.77036,71.39864,106.8696,138.168,166.1992,191.3857,214.003,233.964,250.8771,264.4519,274.7152,282.4833,288.4127,293.0177,296.7416,299.5918,301.6786,303.0775,303.7127,303.6415,302.9594,301.6266,299.6496,297.1201,294.0092,290.361,286.2251,281.6132,276.5074,270.9384,264.9572,258.6182,251.8996,244.7806,237.3219,229.5826,221.4249,213.0934,204.6042,195.9051,187.248,178.7928,170.3036,162.2282,154.3958,146.9051,139.6943,132.8549,126.3941,120.3015,114.5051,108.9514,103.7409,98.84729,94.26843,89.96371,85.86402,81.94926,78.2784,74.95514
0.150625,2.5835,0.030875,674,0,94.62706,175.4047,234.592,279.8724,314.8366,340.3163,355.4851,360.0699,355.915,346.2543,334.1958,321.8145,309.7542,298.3847,287.6696,277.5497,267.9084,258.6737,249.7709,241.1454,232.8034,224.6828,216.7914,209.1372,201.6989,194.4848,187.498,180.7686,174.2736,168.0085,161.9929,156.2077,150.6613,145.3461,140.2462,135.3248,130.6008,126.105,121.7713,117.3701,113.1522,109.6558,105.2571,101.0538,97.53072,94.01205,89.84282,84.60667,78.8483,75.45229,72.42295,69.3475,66.40047,63.40235,60.30054,57.39249,54.6781,52.07974,49.72386,47.47701
0.153,7.543,0.04724375,549.6875,0,125.266,213.9827,274.4807,317.501,348.2372,370.2546,385.7496,396.3966,402.8654,405.5048,404.3723,400.0719,393.4429,385.3717,376.4631,367.1843,357.8468,348.5748,339.382,330.2861,321.2442,312.265,303.2786,294.2748,285.2803,276.2673,267.2457,258.2186,249.1604,240.1671,231.1946,222.2953,213.4264,204.6898,196.1015,187.5957,179.3747,171.3535,163.5228,156.0378,148.8408,141.8784,135.3079,129.0156,123.0032,117.2869,111.8999,106.7767,101.6437,97.0508,92.84795,88.40977,84.06874,79.95058,76.31024,72.35466,68.41338,63.1245,58.0406,54.51781
0.140875,8.555375,0.03858125,227.9375,0,49.83979,102.2245,146.5141,184.0116,216.1273,243.4993,266.8118,286.4508,303.0599,317.089,329.1133,338.7565,346.137,351.1741,353.9955,354.7335,353.6951,351.1973,347.3723,342.3297,336.1712,328.9569,320.6382,311.3576,301.0562,289.8521,277.7834,264.9387,251.4339,237.4585,223.1694,208.8025,194.73,181.0739,168.1728,156.1615,145.073,134.7943,125.5933,117.2411,109.3553,102.2012,95.77007,89.94725,84.57337,79.55872,74.77798,70.39816,66.40256,62.758,59.41177,56.32884,53.4697,50.80276,48.29941,45.94548,43.74664,41.68662,39.76015,37.94846
0.170125,6.70125,0.0145625,1337,0,87.77428,159.9161,214.8114,257.1493,286.3099,303.2781,312.7155,318.3766,321.693,323.066,322.7875,320.9158,317.774,313.5497,308.5042,302.7496,296.3904,289.4492,281.953,273.9863,265.5089,256.5303,246.9888,236.9565,226.3693,215.3694,204.0609,192.7461,181.5391,170.6556,160.2005,150.2797,140.938,132.1162,123.868,116.1443,108.906,102.1606,95.88397,89.96288,84.30742,78.9321,74.04346,69.84323,65.22536,60.84921,57.35829,54.25652,50.78437,47.26332,43.92411,40.36744,37.47889,35.20547,32.95676,30.81936,28.71223,26.60979,24.67115,22.90268
0.189625,9.0445,0.03824375,247.4375,0,39.5639,83.03288,121.7371,155.2982,184.8527,210.9703,233.7773,253.886,271.5729,287.1487,300.6014,312.0295,321.4623,328.9544,334.5221,338.2665,340.4276,341.2894,341.0378,339.9561,338.1076,335.5242,332.263,328.3289,323.793,318.6385,312.8031,306.3848,299.4549,291.8793,283.8051,275.2307,266.12,256.6263,246.6518,236.407,225.8851,215.2187,204.4336,193.7909,183.3174,173.1897,163.5282,154.5059,146.0578,137.8836,130.3979,123.4669,116.9566,111.0015,105.2663,99.87928,94.89278,90.28956,86.00016,82.00736,78.23274,74.68156,71.20215,67.84199
0.160125,5.359,0.03723125,1261.4375,0,195.5352,295.0092,351.3777,384.5971,404.3064,414.332,416.3578,411.334,401.1765,388.2414,374.4929,361.1397,348.6727,337.1769,326.5109,316.5044,306.9995,297.8577,289.0115,280.3658,271.9164,263.6005,255.411,247.3747,239.4571,231.6649,224.0199,216.5164,209.1587,201.9633,194.957,188.1425,181.4797,175.0174,168.8137,162.808,156.9756,151.3451,145.9402,140.7321,135.4852,130.5941,126.1565,120.9113,115.9188,111.2399,106.4707,101.1799,94.52191,88.17852,83.19625,78.82111,74.52103,70.41178,66.33031,62.29972,58.47892,54.9445,51.60815,48.59436
0.162625,8.691875,0.04510625,722.75,0,147.56,240.3462,300.3497,340.901,368.3892,386.8967,399.0381,406.4306,409.5365,408.6366,404.3731,397.7159,389.4856,380.5125,371.321,362.1708,353.1589,344.3699,335.749,327.2233,318.7956,310.3781,301.957,293.5381,285.0675,276.5729,268.0503,259.4963,250.945,242.3741,233.8186,225.2747,216.7981,208.4126,200.1088,191.9218,183.8951,176.0553,168.4006,161.0244,153.9085,147.0422,140.4861,134.2141,128.2045,122.5263,117.0607,111.654,106.8012,102.3452,97.48949,92.91895,88.43961,84.33613,79.91451,74.84258,68.71696,63.85945,59.95979,56.40941
0.14475,2.390125,0.023225,576.5,0,59.18777,123.7989,175.7768,218.3434,253.3059,280.6613,296.6379,302.0838,300.8102,296.4105,290.9111,285.1807,279.0768,272.5966,265.7615,258.6044,251.1774,243.4915,235.6324,227.6624,219.6235,211.5623,203.5142,195.567,187.7385,180.085,172.6822,165.4985,158.5488,151.8956,145.5264,139.4183,133.6046,128.0348,122.7303,117.6372,112.7826,108.1665,103.696,99.28274,95.23483,91.64352,87.06525,83.20671,80.07129,76.61207,72.61559,68.1039,63.73522,60.47733,57.84175,55.0819,52.40182,49.81659,47.22013,44.85489,42.66912,40.58058,38.68013,36.83105
0.168875,2.003375,0.03430625,405.875,0,50.43311,109.4347,158.0528,198.599,233.2155,262.6353,287.1518,305.807,317.3015,321.4214,319.5522,313.7211,305.9053,297.4182,288.9369,280.6527,272.6601,264.9412,257.469,250.2308,243.1794,236.3195,229.6413,223.1225,216.7817,210.5923,204.5302,198.6009,192.8514,187.2314,181.7683,176.4669,171.317,166.3289,161.4897,156.8125,152.2881,147.9027,143.6424,139.5584,135.636,131.6476,127.6565,124.4379,120.6257,116.45,112.8501,109.7149,105.9457,101.2189,94.9296,90.68092,87.59795,84.54814,81.60717,78.77831,75.79826,72.87254,70.13309,67.49689
0.151,9.624625,0.035375,1071.3125,0,177.6884,274.4991,332.1194,367.9268,390.0018,402.8544,408.5561,408.2338,403.0533,394.6845,384.8361,374.5967,364.5019,354.7061,345.2693,336.0184,326.9507,317.9657,308.9364,299.8719,290.7451,281.4825,272.1118,262.6369,252.9972,243.265,233.4583,223.5602,213.6128,203.7174,193.8466,184.1206,174.6006,165.3919,156.4936,147.9796,139.9026,132.2052,124.9524,118.1015,111.631,105.5531,99.83989,94.42123,89.09892,84.48812,80.14845,75.42645,71.23176,67.2027,63.4379,59.54869,54.77355,50.1049,46.68271,43.73055,40.92684,38.30262,35.82981,33.38312
0.21175,8.487125,0.00815,610.625,0,18.70947,41.64694,65.54901,87.89974,108.4316,127.5136,144.8489,160.2191,173.7255,185.7832,196.8284,206.9658,216.2248,224.672,232.3975,239.2954,245.4058,250.8167,255.4276,259.2248,262.2641,264.5963,266.0899,266.7598,266.6272,265.6222,263.7497,260.9353,257.1582,252.3759,246.5607,239.5602,231.474,222.0729,211.6165,199.9844,187.6333,175.0804,162.5882,150.6486,139.1087,128.7403,119.8085,111.7006,104.1157,97.02383,90.5648,84.72203,79.45007,74.68497,70.39358,66.49272,62.92184,59.63838,56.61668,53.84044,51.30552,48.96783,46.78283,44.73151
0.1695,4.687875,0.04791875,759.3125,0,150.8658,246.168,307.1562,347.9846,375.6317,394.1983,406.2786,412.9552,414.5545,411.3321,404.0763,393.8734,382.1675,370.019,358.0931,346.6588,335.8537,325.6833,316.0618,306.9236,298.1697,289.7452,281.5999,273.6784,265.9737,258.4888,251.214,244.0789,237.1285,230.3695,223.761,217.3147,211.065,204.9997,199.1136,193.3899,187.8142,182.4354,177.2372,172.1764,167.2496,162.5049,157.934,153.3121,148.6992,144.718,140.2107,135.5283,130.8973,126.4788,121.5888,115.5424,107.8738,102.1075,97.36286,92.54195,88.22306,84.08405,79.68768,75.51427
0.194625,9.727,0.00820625,403.4375,0,15.26511,34.20134,54.05645,73.17742,90.88263,107.4734,122.951,137.2821,150.2436,161.9867,172.8381,182.901,192.312,201.1089,209.234,216.7129,223.5665,229.7839,235.259,240.0543,244.1153,247.3571,249.8314,251.3088,251.8339,251.3062,249.638,246.7935,242.5088,236.8627,229.6584,220.8543,210.3899,198.3881,185.1182,170.8814,156.6657,143.2551,130.8603,119.9488,110.6692,102.5855,95.05346,87.83424,81.45634,76.10062,71.15479,66.90095,63.11228,59.65141,56.43601,53.47497,50.75423,48.27484,45.98609,43.88787,41.96931,40.20535,38.5699,37.05253
0.187625,7.463375,0.04195625,401,0,68.158,132.4235,183.2829,224.7743,258.9717,287.1706,310.4281,329.5879,345.1126,357.0137,365.0661,369.4525,370.6284,369.3267,366.2489,361.9672,356.9548,351.4232,345.561,339.4162,333.043,326.5148,319.7337,312.8166,305.7395,298.4831,291.1296,283.5837,275.943,268.1732,260.3014,252.3323,244.3045,236.1754,228.0483,219.8899,211.6717,203.5618,195.5129,187.4997,179.7,172.0983,164.6275,157.4534,150.5597,143.8672,137.5156,131.4669,125.6605,120.0929,114.8501,109.9092,105.0776,100.3846,96.27735,92.34193,88.14216,84.24673,80.34968,77.07253
0.207625,4.267,0.0456125,1205.375,0,184.916,281.975,339.6423,375.4384,397.9611,411.6233,418.8782,420.1868,415.9828,407.1718,395.3015,382.0521,368.6737,355.989,344.2663,333.5544,323.7849,314.7806,306.4328,298.6152,291.2138,284.1492,277.3855,270.888,264.6084,258.534,252.6571,246.9698,241.4727,236.1566,230.9969,226.0082,221.2035,216.5494,212.0449,207.683,203.4746,199.4046,195.4266,191.5561,187.8091,183.9434,180.0862,176.7401,172.7006,168.4508,164.2198,159.9783,155.1885,149.1486,141.5006,135.7842,130.9304,126.0153,121.3408,116.649,111.6836,107.1619,102.9357,98.7646
0.177375,8.441625,0.03306875,1202.9375,0,163.8292,257.7285,316.5435,355.0754,380.2724,395.5629,402.3751,401.7716,395.8564,387.0153,377.1245,367.3365,357.9229,349.0307,340.5941,332.4356,324.5544,316.7916,309.1085,301.4834,293.8124,286.149,278.4608,270.6862,262.8823,255.0116,247.0529,239.076,231.0785,223.0521,214.9915,206.9552,199.0124,191.1363,183.3651,175.7931,168.4033,161.2594,154.352,147.7081,141.3763,135.3427,129.2961,123.5666,118.6463,113.0284,107.5527,102.4036,97.6219,92.35499,86.2966,79.29483,73.92161,69.50439,65.2114,61.26818,57.49392,53.79996,50.25026,47.00957
